houses,committee,speaker,date,speech_order,speech_text
衆議院,国土交通委員会,藤井直樹,20161118,135,お答えいたします。国土交通省では、貸し切りバス事業者が国に届け出ている運賃・料金の下限額を下回る違法な取引について把握するため、本年八月三十日に、貸し切りバスの運賃・料金に関する通報窓口を設置したところでございます。十月末現在で、この通報窓口には二十六件の通報が寄せられております。このうち、調査対象が特定できる五件について、現在、地方運輸局等において調査を進めているところでございます。
衆議院,国土交通委員会,清水忠史,20161118,136,通報件数二十六件、そのうち五件については特定できている、調査中と。では、逆に伺うんですが、なぜ、その二十六件のうち二十一件の通報については調査対象を特定することができないんでしょうか。
衆議院,国土交通委員会,藤井直樹,20161118,137,お答えいたします。国の通報窓口に寄せられた情報二十六件のうち二十一件は、調査対象を特定できない内容となっております。調査対象を特定できない理由は、貸し切りバスの事業者名が明らかにされていない情報がある、あるいは、推測や憶測の域を出ない、根拠が不確かな情報があるためでございます。なお、調査対象を特定できない通報についても、地方運輸局等においては情報共有をし、それぞれの監査などの参考情報として扱うこととしているところでございます。
衆議院,国土交通委員会,清水忠史,20161118,138,結局、二十一件については、業者を特定できない、手の出しようがないと。窓口を設けても、運賃・料金の下限割れの防止あるいは法外な手数料の徴収を防止するという点では、限界があるのではないかと言わざるを得ません。下限割れ運賃とか不公正な取引を防止するためには、やはり、優越的な立場にある、買い手市場といいますか、おまえのところはこの値段でやらへんかったら仕事をやらんぞというような構造的な問題を正す必要があると思いますし、やはり旅行業者への規制を一層強化する必要があるというふうに思います。このことを指摘しておきたいと思います。次に、バス運転者の労働条件の改善についてお伺いいたします。これまで政府は、バス運転者の労働条件の改善のためには新運賃・料金制度を徹底させることが必要だというふうに述べてこられました。新運賃・料金制度が導入されて二年たつわけですけれども、この制度によってバスの運転者の労働条件はどのように改善されたのか、教えてください。
衆議院,国土交通委員会,藤井直樹,20161118,139,貸し切りバスについては、平成二十六年四月から、安全に係るコストを反映した新運賃・料金制度を導入したところでございます。その上で、公益社団法人日本バス協会の調査によりますと、実働日車当たり営業収入、こちらが、平成二十五年度の六万三千三百八円に対して、平成二十七年度の速報値では、八万一千九百五十五円、二九％の増加となっております。さらに、実働日車当たり人件費につきましては、平成二十五年度の二万八千百七十二円に対して、平成二十七年度の速報値では三万一千九百四十八円、こちらは一三％増加ということで、営業収入、人件費ともに改善しておるところでございます。国土交通省としては、この新運賃・料金制度に従って貸し切りバス事業者が適正に運賃・料金を収受することが運転者の処遇改善のためにも極めて重要と考えており、引き続きこれを徹底してまいりたいと考えております。
衆議院,国土交通委員会,清水忠史,20161118,140,今局長が改善されているというふうにおっしゃられたのでお伺いしたいんですが、バス運転者の年間所得と、その他全産業労働者男子の年間所得について、二〇一四年度と二〇一五年度についてその金額を教えてください。
衆議院,国土交通委員会,藤井直樹,20161118,141,お答えいたします。厚生労働省による賃金構造基本統計調査によりますと、バス運転者の平均年間所得は、平成二十六年度四百五十七万円、平成二十七年度には四百二十七万円となっております。一方で、全産業の平均年間所得は、平成二十六年度五百三十六万円、平成二十七年度五百四十八万円となっているところでございます。
衆議院,国土交通委員会,清水忠史,20161118,142,委員の皆さん、資料の三枚目をごらんください。今答弁された年間所得のこの間の推移についてグラフで紹介したものであります。新運賃・料金制度がバス運転者の労働状況の改善になるというふうに今お答えになられたんですが、導入後、ますますこれは下がっているんじゃないですか。いわゆる全産業労働者の場合は平成二十七年度で五百四十八万円に、バス運転者については四百二十七万円、その開きは百二十一万円でございます。下がっております。労働時間については、ほかの仕事に比べてバスは三百時間長い。それから、平均年齢もずっと右肩上がりですね。全産業が四十二・九歳に比べて、バス運転者につきましては、それより約六歳高い四十八・五歳となっております。これは、必ずしも新運賃・料金制度がバス運転者の処遇改善、所得向上に役立っているとは言えない数字が出ていると言わなければならないと思うんですね。石井大臣にお尋ねいたします。この法改正では、民間指定機関に対して、一両当たり二万円の負担金を徴収するだとか、あるいは、十万円、二十万円するドライブレコーダーの設置を義務づけるとか、事業者負担がかなり求められるわけですよね。しかし、この料金制度が固定化されたもとで、今でも下限割れ運賃については潜在的に存在している。こういうもとで、果たしてこの料金制度のもとでバス運転者の所得の向上につながるのかどうか、これは本当に問題だと言わなければなりません。私は、これを改善するためには、現行の新運賃・料金制度についても、引き上げることを含めて検討することが必要ではないかと思うんですが、いかがでしょうか。
衆議院,国土交通委員会,石井啓一,20161118,143,貸し切りバスにおきましては、平成二十六年四月から、安全に係るコストを反映した新運賃・料金制度を導入しております。国土交通省が実施をいたしましたアンケート調査によりますと、国に届け出た範囲で運賃・料金を収受している貸し切りバス事業者の割合は、新運賃・料金制度の開始前では二割弱だったのに対し、平成二十八年二月の調査時点では八割に増加しております。このアンケート結果等から、国土交通省といたしましては、新運賃・料金制度は、貸し切りバス事業に係る労働環境の改善や安全性の向上に貢献しているものと認識をしております。一方、軽井沢スキーバス事故を起こした事業者は下限運賃を遵守していなかったことが明らかになっているところであり、国土交通省としては、この点を重く受けとめ、引き続き新運賃・料金制度の定着を図ってまいりたいと考えております。なお、新運賃・料金制度につきましては、貸し切りバスをめぐる状況について継続的に把握を行いまして、その結果を踏まえつつ、必要に応じて改善を図ってまいりたいと考えております。
衆議院,国土交通委員会,清水忠史,20161118,144,必要に応じて改善を図るというふうに今答えていただきました。現状は下がっているわけですから、ここを鑑みて、やはり引き上げていただくということを強く求めておきたいと思います。次に、自動車運転者のための改善基準告示の問題についてお伺いをさせていただきます。この改善基準告示につきましては、自動車運転者の場合、拘束時間は一日原則十三時間、延長する場合は十六時間、インターバル、休息期間は八時間ありさえすればいい等々、残業時間についても過労死ラインを大幅に超えるようなものとなっているわけですよね。実際、この間、過労死等の認定が、自動車運転者の場合、全就業者の三割を占めている、過労死全体の三割は自動車を運転する方だということも、二月の予算委員会で資料も示して、この改善基準告示が実態に合っていない、これのさらなる見直し、そして法制化が必要だというふうに、私、塩崎厚生労働大臣に質問したんですが、それには否定的な立場を表明されました。今もこれは同じ認識でしょうか、端的にお答えいただければと思います。
衆議院,国土交通委員会,堀内詔子,20161118,145,お答え申し上げます。タクシー、トラック、バスといった自動車運転者の方々にも労働基準法は適用されますが、長い手待ち時間を含めた拘束時間や、長時間労働になりやすいなどの業務の特性があるため、それらを踏まえ、労働基準法では規制がない、いわゆる拘束時間の上限とか勤務時間の休息時間の規制について、罰則のない告示という形で定めることになりました。それについて、法制化はいまだ困難な状況と思われます。
衆議院,国土交通委員会,清水忠史,20161118,146,法制化は困難というふうにおっしゃられましたが、この改善基準告示が本当に現場の実態に合っているのかどうかということを検証する必要があると思います。先ほど来私が問題にしてまいりました「高速・貸切バスの安全・安心回復プラン」フォローアップ会議第三回では、北陸道小矢部川サービスエリア事故も受けまして、改善基準告示等に係る運用実態調査を行うとして、事業者ヒアリング、運転者アンケートを実施したというふうに伺っております。これは画期的なんですね。国土交通省として、改善基準告示が今どうなっているのか、現場の労働者はどんなふうにこれを受けとめているのか調査する、これは本当に画期的だと思うんですが、その調査の結果と、それに基づいて講じた措置について教えてください。
衆議院,国土交通委員会,藤井直樹,20161118,147,お答えいたします。改善基準告示等の実態調査につきましては、平成二十六年六月に開催された第三回のフォローアップ会議におきまして調査内容を決定し、同年の夏に、地方運輸局の職員により、事業者ヒアリングと運転者のアンケート調査を実施したところでございます。ヒアリング、アンケート調査の結果につきましては、当初、第四回フォローアップ会議に報告した上で発表することを予定しておりましたけれども、先ほど申し上げましたように第四回会議が開催に至らなかったことを踏まえまして、調査結果につきましても、現時点で公表はなされておりません。
衆議院,国土交通委員会,清水忠史,20161118,148,それは納得できませんね。大事な大事な調査をしているのに、フォローアップ会議を打ち切っておいて、打ち切ったことを理由にして改善基準告示のアンケートを発表しないなんというのはあり得ないというふうに私は思いますよ。資料の四枚目をごらんください。これはフォローアップ会議より抜粋したものですが、「改善基準告示等に係る運用実態調査（案）について」ということで、どのような目的を持って調査をするかということが詳細に書かれております。もともとこの改善基準告示というのは、自動車運転者の働き方の特性に応じて、繁忙期を考慮した、めちゃめちゃ忙しいときには最低限ここまでということで、最低限の基準として設定されたものである。しかし、これが年間を通じて恒常化している場合がある。さらに、十分な休息、休憩が確保できていない場合がある。だから、運用実態調査の結果を勘案して、調べて、それに応じた必要な措置を講ずる。めちゃめちゃ大事なアンケートじゃないですか。何でこれを発表しないんですか、措置をとらないんですか。石井大臣、これは発表し、その効果の検証に応じた措置を行うべきではありませんか、今からでも。
衆議院,国土交通委員会,石井啓一,20161118,149,改善基準告示の実態調査結果につきましては、本年度内の開催を予定しております次回の軽井沢スキーバス事故対策検討委員会に報告した上で公表したいと考えております。
衆議院,国土交通委員会,清水忠史,20161118,150,ぜひ、公表し、その実態も把握し、改善していただくことを期待するんですが、厚生労働省にもう一問お願いしたいんです。ちょうどこの間、電通の過労死事件などもありまして、長時間労働が非常に問題になってきているというふうに思うんですね。自動車運転者の場合は、最大百十五時間まで、残業、所定外労働が改善基準告示によって認められているということです。先ほど石井大臣が述べられたように、軽井沢のスキーバスの検討委員会で、この改善基準告示についての調査結果を発表し、それに必要な措置についても検討されるということですので、ぜひそれを踏まえた上で、厚生労働省としてもこの改善基準告示の見直しについて検討していただきたい、このことを要望としてお伝えしておきたいと思います。委員長、最後の質問について、これは時間もありませんので、末松副大臣にお伺いさせていただきたいというふうに思います。どんなバスが本当に安全なのか、事故を起こさないのか。これはやはり、私たち自身が、みずからが乗車すること、そして大切な家族とともにツアーバスに参加することを想定して、身をもって考えなければならないことだと思っているんですよね。末松副大臣がどのようなバスが安全と考えておられるかということはよくわからないんですが、私自身は、やはり保安要員、車掌、バスガイドですね。例えば、長距離運転が続く、夜間の運転になる。そのときに、うとうとしていたら、おしぼりを渡すとかコーヒーを差し入れするとか。実は、実際、さまざまなサービスエリアで、あるいは高速道路で、運転者が急遽、心筋梗塞だとか意識を失ったときに、バスガイドや車掌がとっさにハンドルを握って路肩にとめる、あるいは駐車させるということで事なきを得たという事例がたくさんあるんです。私はぜひ、バス事業者に対しても、この保安要員の設置、これを義務化も含めて今後奨励していくということを提案したいと思うんですが、その点についていかがでしょうか。
衆議院,国土交通委員会,西銘恒三郎,20161118,151,末松副大臣、簡潔に御答弁ください。
衆議院,国土交通委員会,末松信介,20161118,152,お答えさせていただきます。バス運転者の体調が急変した際に、バスガイドさんや乗客の適切な対応により事故を防ぐことができたケースがあることは事実でございます。先生御指摘のとおりです。しかし、車掌やバスガイドは、乗客との関係において必要な措置を講ずるために添乗することを本来の目的としております。安全運行の責務は一義的には運転者が負うべきものであることから、事業者が運転者の健康状態の把握に努めるよう、確実な点呼の実施や健康診断の受診を徹底することが重要と考えてございます。運転手さんの健康管理につきましては、軽井沢のスキーバス事故を受けまして本年六月に取りまとめられました「総合的な対策」に基づきまして、夜間、長距離に貸し切りバスを運行する場合に、乗務途中点呼により運転者の体調把握を行う等の措置を講ずることとしております。また、ドライバーが急病等により安全に運転できない状態に陥った場合に備えて、車両を安全に停止するシステムの開発が進んでいるところでありまして、今後、このシステムを搭載したバスの普及方策について検討してまいるところです。先生御指摘の運転保安要員の乗務の義務化につきましては、これらの制度の改正の効果や技術の開発の状況、それと、やはり事業者のコスト負担も踏まえまして、慎重に検討すべきものであるというふうに考えております。御意見をいただきましてありがとうございます。
衆議院,国土交通委員会,清水忠史,20161118,153,今回の法改正にとどまることなく、さらに貸し切りバスの安全対策の推進を求めて、質問を終わります。ありがとうございました。
衆議院,国土交通委員会,西銘恒三郎,20161118,154,次に、椎木保君。
衆議院,国土交通委員会,椎木保,20161118,155,日本維新の会の椎木保です。初めに、本年一月十五日に発生した軽井沢スキーバス事故を受けて、国土交通大臣を本部長とする対策本部が設置され、事故を起こしたバス事業者に対し特別監査が行われるとともに、全国の貸し切りバス事業者に対する街頭監査、集中監査等が実施されております。さらに、再発防止策を検討するために軽井沢スキーバス事故対策検討委員会が設置され、本年三月二十九日に中間整理が、六月三日には安全・安心な貸切バスの運行を実現するための総合的な対策が取りまとめられました。そこには「今回のような悲惨な事故を二度と起こさないという強い決意のもとに、国は貸切バスの安全運行に関する遵守事項の強化・徹底を図り、ルール違反の早期是正、不適格者の排除を行う。バス事業者、旅行業者は安全確保を最優先に据え、両業界等は協力・連携してルール遵守の環境整備を推進する。これらにより、安全・安心な貸切バスの運行を実現する。」という基本的な考え方が示されておりますが、今回の法律改正において具体的にはどのように反映されるのでしょうか。あわせて、事故再発防止に向けた石井大臣の決意をお伺いいたします。
衆議院,国土交通委員会,石井啓一,20161118,156,本年一月に発生いたしました軽井沢スキーバス事故によりまして、十三人の将来ある若者の命が突然に奪われました。今回のような悲惨な事故を二度と起こさないという強い決意のもと、安全・安心な貸切バスの運行を実現するための総合的な対策を取りまとめ、逐次実施に移しつつあるところでございます。委員から御紹介いただいた「総合的な対策」の基本的な考え方につきまして、今回の法案は、そのうち、主に「国は貸切バスの安全運行に関する遵守事項の強化・徹底を図り、ルール違反の早期是正、不適格者の排除を行う。」との部分を実現するための具体的な措置を定めるものであります。本法案に盛り込まれております、貸し切りバスの事業許可の更新制の導入、旅客自動車運送事業者の欠格期間等の強化、国の監査を補完する民間指定機関の設置、バス事業者に対する罰則の強化等の措置を初めといたしまして、「総合的な対策」に盛り込まれた事項を速やかに実施に移すことによりまして、このような悲惨な事故が二度と起こらないよう、貸し切りバスの安全、安心な運行を徹底してまいりたいと存じます。
衆議院,国土交通委員会,椎木保,20161118,157,今の石井大臣の答弁を受けまして、私も同じ認識に立って、これまで党内で、ことしの冬のスキーシーズン前までにこの法案を通したい、そういう思いで取りまとめてまいりましたので、引き続きよろしくお願い申し上げたいと思います。次の質問に入ります。平成十二年二月に施行された貸し切りバス事業に関する規制緩和によって、貸し切りバス事業者が大幅に増加しました。具体的には、規制緩和前の平成十年度の二千百二十二事業者から平成二十六年度の四千四百七十七事業者へと二倍以上にふえております。その結果、今回事故を起こした事業者のような、法令違反を行っている悪質な業者が数多く参入してきたということは否定できないと思います。再発の防止には、悪質な貸し切りバス事業者の排除が極めて重要であります。今回の法律改正において、悪質事業者の排除に関して、事業許可の更新制が導入されることになっておりますが、どのような効果が見込めると考えているのでしょうか、お尋ねいたします。また、これまで取り組んできた交通モードに関する規制緩和についてどのような評価をされているのでしょうか、あわせてお尋ねいたします。
衆議院,国土交通委員会,石井啓一,20161118,158,今回、事業許可の更新制を導入することによりまして、貸し切りバス事業者全てについて、五年ごとに安全投資計画等が適切なものであるかどうかを確認し、事業を安全に遂行する能力等を厳しく見きわめてまいります。適切な計画を有しない、あるいは事業を安全に遂行する能力のない事業者については、事業許可の更新を行わないことによりまして不適格者を排除してまいります。交通輸送機関については、これまで、需給調整の廃止や運賃等についての規制緩和を行ってまいりました。これらの措置は、サービスの多様化など、利用者の利便向上という点で成果を上げていると認識をしております。一方、安全、安心なサービスの確保は、これらの規制緩和後においても最重要の課題であり、安全確保のための措置を十分に講じないまま事業を行っていることがないかについては厳しくチェックをし、不適格者については事業からの退出を求める必要があるものと考えております。貸し切りバス事業の許可の更新制についても、そのための有効な手段として活用してまいりたいと存じます。
衆議院,国土交通委員会,椎木保,20161118,159,ありがとうございます。我が党の党内の今回の法案の意見でも、ちょっと厳しいんじゃないか、厳し過ぎるんじゃないかという意見があったのは正直なところです。ただ、今の大臣の答弁にもありましたけれども、厳しくというところを本当に念を押された御答弁でしたので、しっかり再発防止に取り組んでいただきたいと思います。次の質問に入ります。平成二十四年四月に発生した関越道高速ツアーバス事故を受けて、自動車運送事業者に対する監査のあり方に関する検討会が取りまとめた報告書によると、現行監査の問題点として、国による法令遵守の指導が十分に行われていない、悪質な事業者を把握し切れていない、処分を受けても違反を繰り返す事業者が存在するといったことが指摘されております。軽井沢スキーバス事故を起こした貸し切りバス事業者の事故当時の運行管理者は、平成十五年にもバス事故を起こした別の会社で運行管理者をしていたとの報道もありますが、事業の許可や運行管理者の資格者証の交付について、欠格期間を現行の二年から五年に延長することによって、不適格者の安易な再参入、処分逃れの阻止についてどの程度の抑制効果が期待できると考えているんでしょうか、お聞きいたします。
衆議院,国土交通委員会,根本幸典,20161118,160,今般の改正案では、旅客自動車運送事業の許可の取り消し処分を受けた者や運行管理者の資格者証の返納命令を受けた者について、欠格期間を現行の二年から、各種業法の中で最も長い五年に延長することとしております。また、現行法では、行政処分のための手続中に廃業して処分を逃れると、その者が再参入しようとした際に欠格事由に該当しません。今般の改正案では、監査後に廃業した場合を欠格事由に追加することとしております。これらの措置により、法令違反を繰り返したり、安全に事業を遂行する能力に欠けると認められる者は、処分逃れを許さない形で、より長期間にわたってバス事業や運行管理業務から排除されることとなり、経済的、社会的に大きなダメージを受けることになることから、バス事業者や運行管理者に対する法令違反抑止効果が高まるものと考えております。
衆議院,国土交通委員会,椎木保,20161118,161,ありがとうございます。それでは、次の質問に入ります。監査体制の充実強化について、さきの通常国会での予算委員会分科会や本委員会で指摘してまいりましたが、今回、厳しい予算状況の中で、現行三百六十六名の監査人員体制を八十二名増と大幅な増員要求をされております。このことについては評価したいと思います。それでも、まだ十分ではない体制とも一方では言えます。人員の増強だけではなく、業務の効率化等を含めて、今後どのように監査の実効性を高めていこうと考えているのか、答弁を求めます。
衆議院,国土交通委員会,藤井直樹,20161118,162,お答えをいたします。監査、処分の実効性を向上させるためには、要員体制の充実が必要であるとともに、国の監査業務の効率化、重点化が不可欠であると認識をしております。このため、処分手続の合理化等により監査から処分までの期間を短縮するほか、民間指定機関制度を活用し、国の監査対象を悪質事業者に重点化することにより、効率的に監査を実施する仕組みを構築してまいります。さらに、法令違反の早期是正や処分基準の厳格化による不適格者の排除など、安全、安心な貸し切りバス運行の実現のため、監査の実効性を図ってまいります。
衆議院,国土交通委員会,椎木保,20161118,163,質問の中でも申し上げましたけれども、今回の八十二名増というのは、これは本当に私は大変評価できるものだと思っております。国交省に個別にヒアリングでお聞きしたときには、全体で五百事業者ぐらいあるんでしょうかね、現行三百六十六から八十二増ということで、まだ若干足りない部分はありますけれども、これも段階的に増員したいという御答弁だったと思うんですけれども、我々もしっかりお支えするところはしてまいりたいと思いますので、引き続き監査の増員をよろしくお願い申し上げたいと思います。次の質問に入ります。国土交通省では、関越道での事故を受けて、高速・貸切バスの安全・安心回復プランを策定しましたが、その中に「業界団体を中心とした適正化事業（コンサルティング）の導入」とあります。これに基づいて、各都道府県バス協会では、会員貸し切りバス事業者に対して、営業所を巡回して、安全意識の向上を図るための適正化コンサルティング事業を実施していると聞いております。業界内のなれ合いとならないよう十分に注意すべきだと思うのですが、これまでの取り組み状況と日本バス協会の果たすべき役割についてお聞きいたします。
衆議院,国土交通委員会,藤井直樹,20161118,164,お答えいたします。地方バス協会が実施している適正化コンサルティング事業は、会員事業者の法令遵守状況などをチェックし、改善を指導する会員向けのサービスでございます。平成二十五年の開始以来三年間で、二十三都道府県において延べ七百十五事業者に対し実施され、貸し切りバスの安全性向上に一定の効果を上げてきたものと認識をしております。今回の法案を踏まえて新しく設立を予定しております民間指定機関は、この適正化コンサルティング事業をベースとしつつ、バス協会の会員、非会員を問わず、全ての貸し切りバス事業者に対して巡回指導を行うことにより、その法令遵守状況をチェックし、悪質な法令違反事業者については国に通報する仕組みでございます。これによって、国の監査機能を補完し、事業者に自主的な改善を促してまいりたいと思っているところでございます。業界内のなれ合いにならないように十分注意すべきであるという委員の御指摘は大変重要であると考えております。民間指定機関の事業規程、事業計画について国土交通大臣の認可に係らしめるなど、公正かつ適確な事業実施が図られるよう、厳正な指導監督を行ってまいります。民間指定機関につきましては、現在、地方運輸局の管轄区域ごとに、地方バス協会などが設立する新法人や地方バス協会自身が指定を受ける方向で検討が進められているところでございます。日本バス協会に対しましては、これらの機関の円滑な業務のスタートに向けて、最大限の協力をお願いしたいと考えているところでございます。
衆議院,国土交通委員会,椎木保,20161118,165,ありがとうございます。次に、貸し切りバス利用者に対して事業者に関する情報を提供することは大変重要であります。日本バス協会は、平成二十三年度から、貸切バス事業者安全性評価認定制度を導入することによって、安全に対する取り組みが優良な貸し切りバス事業者を利用者に周知するということを始めました。国交省としても、バス協会に任せ切りにすることなく、利用者に貸し切りバス事業者に関する情報の提供を行っていく必要があると考えますが、いかがでしょうか。
衆議院,国土交通委員会,藤井直樹,20161118,166,お答えいたします。軽井沢スキーバス事故を受けた「総合的な対策」におきましても、利用者に対する安全情報の見える化、これが重点施策の一つとして掲げられているところでございます。国土交通省としましては、みずから情報を集約するとともに、関係者の協力も得て、利用者への情報提供を進めていきたいと考えております。具体的には、国土交通省が、貸し切りバス事業者における、先ほど委員御指摘の安全性の評価制度、さらには先進安全自動車の導入状況、こういった安全情報を公表した上で、旅行業者や旅行比較サイトなどが必要な情報をパンフレットやホームページなどに掲載する仕組みを構築することとしています。国土交通省は、貸し切りバス事業者から報告された安全情報を年内にも取りまとめ、公表するとともに、旅行業者や旅行比較サイトを運営する事業者に対して安全情報のパンフレットやホームページへの掲載を働きかけ、貸し切りバス事業者の安全に関する情報提供の充実に努めてまいります。
衆議院,国土交通委員会,椎木保,20161118,167,それでは、最後の質問に入りたいと思います。貸し切りバスの事業環境を考えたときに、旅行業者に対する監督強化とともに、ランドオペレーターを適切に規制しなければ、貸し切りバス事業者の適正化は望めないと考えます。ランドオペレーターに対する規制のあり方について、法律の改正を含めてどのように考えているのでしょうか。お尋ねいたします。
衆議院,国土交通委員会,藤井比早之,20161118,168,ランドオペレーターにつきましては、旅行業者の依頼を受けバスや宿泊等の手配を行うという事業者間の取引を行う者であることから、これまで、旅行者の保護を主な目的とする旅行業法の対象外でございましたが、旅行者の安全性をしっかりと確保するためには、これを旅行業法に位置づけ、業務の適正化を図る必要があると考えておるところでございます。このため、有識者を構成メンバーとする新たな時代の旅行業法制に関する検討会を十月六日に立ち上げさせていただいて、具体的な制度設計に向けて、観光産業等の関係者からヒアリングを実施し、論点整理を行っているところでございます。年内を目途として、検討会において、ランドオペレーターに対する指導監督等の制度設計の方向性について中間取りまとめを行い、これを踏まえまして、次期通常国会に関連法案を提出する方向で検討を進めてまいります。
衆議院,国土交通委員会,椎木保,20161118,169,今、藤井政務官からも答弁ありましたけれども、これはしっかり制度設計していただいて、次の通常国会に何とかこの関連法案を提出いただけるように私も切に願いたいと思いますので、よろしくお願い申し上げたいと思います。若干時間が余っていますので、幾つか私の感想的な話をさせていただきますけれども、今回、本年一月に発生した軽井沢スキーバス事故を踏まえて、私は、これは正直、再発防止に向けて、石井大臣のリーダーシップのもと、国交省の通達、そして必要な法律改正、本当にスピード感を持って取り組んできていただいたと思っております。また、冒頭の石井大臣の御答弁にもありましたけれども、私も本当に、この法案についてはとにかくこのスキーシーズン前に、このことを党内で繰り返し申し上げながらまとめてきたつもりでおります。それと同じ認識で、先ほど他の会派の質問の答弁で局長も同じことを申し上げていましたけれども、やはり、これは本当に、スキーシーズン前というのは一つの最後に課せられたテーマだと思いますので、できるだけ早くこの法律を施行できるように進めていただければと思います。各党各会派はこの法案に対する認識は多分一致していると思いますし、私も、我が党を含めて、今後、この法案の成立以降もしっかり見守りながら、協力できるところはしっかり協力していきたいと思いますので、引き続きよろしくお願い申し上げたいと思います。以上で終わります。
衆議院,国土交通委員会,西銘恒三郎,20161118,170,これにて本案に対する質疑は終局いたしました。
衆議院,国土交通委員会,西銘恒三郎,20161118,171,これより討論に入るのでありますが、討論の申し出がありませんので、直ちに採決に入ります。内閣提出、道路運送法の一部を改正する法律案について採決いたします。本案に賛成の諸君の起立を求めます。〔賛成者起立〕
衆議院,国土交通委員会,西銘恒三郎,20161118,172,起立総員。よって、本案は原案のとおり可決すべきものと決しました。お諮りいたします。ただいま議決いたしました法律案に関する委員会報告書の作成につきましては、委員長に御一任願いたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕
衆議院,国土交通委員会,西銘恒三郎,20161118,173,御異議なしと認めます。よって、そのように決しました。〔報告書は附録に掲載〕
衆議院,本会議,大島理森,20160926,1,諸君、第百九十二回国会は本日召集されました。これより会議を開きます。◇日程第一　議席の指定
衆議院,本会議,大島理森,20160926,2,日程第一、議席の指定を行います。衆議院規則第十四条によりまして、諸君の議席は、議長において、ただいまの仮議席のとおりに指定いたします。◇日程第二　会期の件
衆議院,本会議,大島理森,20160926,3,日程第二、会期の件につきお諮りいたします。今回の臨時会の会期は、十一月三十日まで六十六日間といたしたいと思います。これに賛成の諸君の起立を求めます。〔賛成者起立〕
衆議院,本会議,大島理森,20160926,4,起立多数。よって、会期は六十六日間とすることに決まりました。◇常任委員長辞任の件
衆議院,本会議,大島理森,20160926,5,常任委員長辞任の件につきお諮りいたします。議院運営委員長河村建夫君、内閣委員長西村康稔君、総務委員長遠山清彦君、法務委員長葉梨康弘君、財務金融委員長宮下一郎君、文部科学委員長谷川弥一君、厚生労働委員長渡辺博道君、農林水産委員長小里泰弘君、経済産業委員長高木美智代君、国土交通委員長谷公一君、環境委員長赤澤亮正君、安全保障委員長左藤章君、国家基本政策委員長浜田靖一君、予算委員長竹下亘君、決算行政監視委員長松木けんこう君及び懲罰委員長中川正春君から、それぞれ常任委員長を辞任いたしたいとの申し出があります。これを許可するに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕
衆議院,本会議,大島理森,20160926,6,御異議なしと認めます。よって、許可することに決まりました。◇常任委員長の選挙
衆議院,本会議,大島理森,20160926,7,つきましては、議院運営委員長外十五常任委員長の選挙を行うのでありますが、既に外務委員長が欠員となっておりますので、この際、議院運営委員長外十六常任委員長の選挙を行います。
衆議院,本会議,笹川博義,20160926,8,各常任委員長の選挙は、その手続を省略して、議長において指名されることを望みます。
衆議院,本会議,大島理森,20160926,9,笹川博義君の動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕
衆議院,本会議,大島理森,20160926,10,御異議なしと認めます。よって、動議のとおり決まりました。議長は、各常任委員長を指名いたします。議院運営委員長　佐藤　　勉君〔拍手〕内閣委員長　秋元　　司君〔拍手〕総務委員長　竹内　　譲君〔拍手〕法務委員長　鈴木　淳司君〔拍手〕外務委員長　三ッ矢憲生君〔拍手〕財務金融委員長　御法川信英君〔拍手〕文部科学委員長　永岡　桂子君〔拍手〕厚生労働委員長　丹羽　秀樹君〔拍手〕農林水産委員長　北村　茂男君〔拍手〕経済産業委員長　浮島　智子君〔拍手〕国土交通委員長　西銘恒三郎君〔拍手〕環境委員長　平　　将明君〔拍手〕安全保障委員長　山口　　壯君〔拍手〕国家基本政策委員長　棚橋　泰文君〔拍手〕予算委員長　浜田　靖一君〔拍手〕決算行政監視委員長　玄葉光一郎君〔拍手〕懲罰委員長　大島　　敦君〔拍手〕◇日程第四　情報監視審査会委員の選任
衆議院,本会議,大島理森,20160926,11,日程第四、情報監視審査会委員の選任を行います。衆議院情報監視審査会規程第六条の規定に基づき、情報監視審査会委員に今津寛君を選任するに賛成の諸君の起立を求めます。〔賛成者起立〕
衆議院,本会議,大島理森,20160926,12,起立多数。よって、選任することに決まりました。◇特別委員会設置の件
衆議院,本会議,大島理森,20160926,13,特別委員会の設置につきお諮りいたします。災害対策を樹立するため委員四十人よりなる災害対策特別委員会政治倫理の確立及び公職選挙法改正に関する調査を行うため委員四十人よりなる政治倫理の確立及び公職選挙法改正に関する特別委員会沖縄及び北方問題に関する対策樹立のため委員二十五人よりなる沖縄及び北方問題に関する特別委員会北朝鮮による拉致等に関する諸問題を調査し、その対策樹立に資するため委員二十五人よりなる北朝鮮による拉致問題等に関する特別委員会消費者の利益の擁護及び増進等に関する総合的な対策を樹立するため委員三十五人よりなる消費者問題に関する特別委員会科学技術、イノベーション推進の総合的な対策を樹立するため委員三十五人よりなる科学技術・イノベーション推進特別委員会東日本大震災からの復興に当たり、その総合的対策を樹立するため委員四十五人よりなる東日本大震災復興特別委員会及び原子力に関する諸問題を調査するため委員四十人よりなる原子力問題調査特別委員会を設置いたしたいと存じます。これに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕
